time,msg,sent
2019-07-21 08:52:50,"CC: Tranquility, Houston. Roger.",0
2019-07-21 08:53:03,"CDR: On second thought, since that will peg the range rate, I guess maybe we'd better not do that. And",0
2019-07-21 08:53:31,"CC: Roger. Stand by one. Tranquility, affirmative. Proceed.",0
2019-07-21 08:53:56,LMP: Are you getting the information on the downlink now?,0
2019-07-21 08:54:04,"CC: Tranquility, affirmative, and we're saving it. We've got 4 so far, and it's looking good.",0
2019-07-21 08:54:18,CDR: Okay. What do you people think about calling up a VERB 83?,0
2019-07-21 08:54:41,"CC: Tranquility, Houston. Stand by on that now. We're getting the data now. We're checking on the VERB 83.",0
2019-07-21 08:54:50,LMP: And we expect that we may lose lock when it passes overhead because of the MAX rate that the radar has.,0
2019-07-21 08:55:05,"CC: Tranquility, Houston. Negative on VERB 83.",0
2019-07-21 08:55:11,LMP: Understand.,0
2019-07-21 08:56:09,CDR: We just lost lock.,0
2019-07-21 08:56:12,"CC: Tranquility, Houston. Go.",0
2019-07-21 08:56:23,"CMP: They've just lost lock, Ron.",0
2019-07-21 08:56:25,"CC: Roger. We had about 20 some points before you did that. And for your information, the reason the AGS is a little different there - The reason the AGS is a little different is because the K factor is a little bit wrong.",0
2019-07-21 08:56:40,"LMP: Has he already gone? Over. Okay. Okay. Has he already gone overhead, or do you want us to try and get in lock on again?",0
2019-07-21 08:56:51,"CMP: Houston, Columbia. You got NOUN 49. Five good marks.",0
2019-07-21 08:56:57,"CC: Tranquility, affirmative. Try to lock on again, and you'll lose him at about 29 minutes and 35 seconds.",0
2019-07-21 08:57:09,LMP: Okay. Do you have a real quick procedure how to do that?,0
2019-07-21 08:57:21,"CC: Columbia, Houston. Say again about your NOUN 49.",0
2019-07-21 08:57:28,"CMP: I say I got five good marks. You got NOUN 49. When you get everything you need off the downlink, let me know.",0
2019-07-21 08:57:36,"CC: Columbia, Houston. Stand by one.",0
2019-07-21 08:57:56,"CDR: Ron, did you say on the 526 alarm to proceed or do a VERB 32?",0
2019-07-21 08:58:03,CC: Roger. It's just that radar thinks the range is greater than 400 miles now.,0
2019-07-21 08:58:13,"CC: Tranquility Base, Houston. Recommend you terminate P22. Over.",0
2019-07-21 08:58:22,CDR: Roger. Will do.,0
2019-07-21 08:58:24,"CC: And, Columbia, Houston. Same for you. You can terminate P22.",0
2019-07-21 08:58:34,CMP: I have. I'm running fast.,0
2019-07-21 08:58:36,CC: Roger.,0
2019-07-21 08:59:14,CMP: I'm staying in P22 here a second just to record the NOUN 89 and then over VERB 34.,0
2019-07-21 08:59:21,"CC: Columbia, Houston. Roger. We copy, and that's good.",0
2019-07-21 08:59:57,"CC: Tranquility, Houston.",0
2019-07-21 09:00:07,LMP: Roger. Go ahead.,0
2019-07-21 09:00:09,"CC: Roger. Request S BAND FUNCTION switch to RANGE. We're going to do some ranging on you. Also, I have an updated AGS K factor when you are ready to copy. Over.",0
2019-07-21 09:00:24,CDR: Roger. Go ahead with the K factor.,0
2019-07-21 09:00:27,CC: Roger. 119 plus 59 plus 59.92. Over.,0
2019-07-21 09:00:44,CDR: Roger. A little closer this time.,0
2019-07-21 09:00:46,CC: Yes. It sure is.,0
2019-07-21 09:00:47,LMP: 119 59 5992. Over.,0
2019-07-21 09:00:52,"CC: Tranquility, Houston. Readback correct.",0
2019-07-21 09:02:10,"CC: Columbia, Houston - -",0
2019-07-21 09:02:11,"CDR: Houston, Tranquility. I see what you mean now about the K factor.",0
2019-07-21 09:02:15,CC: Roger.,0
2019-07-21 09:02:23,CMP: This is Columbia. Go ahead. And I'd like to know about this P52 coming up. Is that the one I just completed or do you want a pair of them back to back?,0
2019-07-21 09:02:36,"CC: Columbia, Houston. You do not need to do another P52 unless you want to. Break. And also, Columbia, when you get a chance, request BATT C and the PYRO readouts. Over.",0
2019-07-21 09:03:08,"CMP: BATT C says 37 volts even. PYRO A, 37. PYRO B, 37.",0
2019-07-21 09:03:20,"CC: Columbia, Houston. Roger. We copy. Thank you.",0
2019-07-21 09:03:28,"CMP: BATT bus B is 37. BATT bus A is 36, or I'd think the gauge is stuck.",0
2019-07-21 09:03:35,"CC: Roger. And you're looking good to us - to us, Columbia.",0
2019-07-21 09:03:43,CMP: Yes sir. Keep it that way.,0
2019-07-21 09:04:06,CMP: Columbia is coming up on a VERB 45 ENTER to reset the surface flag.,0
2019-07-21 09:04:15,"CC: Columbia, Houston. Negative. Stand by on the VErB 45.",0
2019-07-21 09:04:22,CMP: Roger that.,0
2019-07-21 09:04:43,"CMP: And a crew status report from Columbia. I figure I got about 5 hours' good sleep, although you guys probably know better than I do.",0
2019-07-21 09:04:52,CC: Columbia. Roger. We copy.,0
2019-07-21 09:05:31,"CC: Columbia, Houston. We've got a couple more vectors to send up to you. They'll be coming up shortly and then you can do the VERB 45 after you get those in. Over.",0
2019-07-21 09:05:44,CMP: Okay. That's fine. Just wanted to make sure that we're both in SYNC on the order.,0
2019-07-21 09:05:54,CC: Roger.,0
2019-07-21 09:07:24,"CC: Columbia and Tranquility Base, this is Houston. In case you haven't noticed, the MSFN relay is not activated, so I can go ahead and relay anything if you want to talk directly.",0
2019-07-21 09:07:44,CMP: Columbia. Roger.,0
2019-07-21 09:07:54,"CDR: Houston, Tranquility. Be advised we've got - -",0
2019-07-21 09:07:57,CMP: ...,0
2019-07-21 09:08:01,CDR: Coming ... on schedule - - showing red right now. We just put a VERB 77 in. I believe that there's ... let me check here.,0
2019-07-21 09:08:20,"CC: Tranquility Base, Houston. We've got a lot of static down here. Could you say again?",0
2019-07-21 09:08:31, CDR: Roger. We have four out of eight circuit breaker talkbacks indicating red. We still have the circuit breakers out as of right now. I believe at this moment we have just entered VERB 77 on tape 3052 and are ready to proceed with the hot fire. Is it normal,0
2019-07-21 09:08:31,to have these four red flags? Over.,0
2019-07-21 09:09:09,"CC: Tranquility Base, Houston. We think that's okay. Go ahead and reset them and press on with the hot fire. Over.",0
2019-07-21 09:09:28,CC: Roger. They are reset.,0
2019-07-21 09:09:33,"CC: Columbia, Columbia, Houston. Request P00 and ACCEPT, and we'll send some state vectors up to you.",0
2019-07-21 09:09:44,CMP: Here we going P00 and ACCEPT.,0
2019-07-21 09:13:58," CDR: Houston, Tranquility. I used Capella in the last sighting, and it's a good ways near the edge. A good ways away from the center of detent 4. I'm wondering if it would pay any to use Alpheratz, star number 1. It might be a little closer. However, it would",0
2019-07-21 09:13:58,"delay things a little, since I'd have to designate the radar out of the way. Over.",0
2019-07-21 09:14:36,"CC: Tranquility. Roger. We copy. Stand by 1. And, break, break, Columbia. We're having a little trouble getting the stuff in there. Request high gain, pitch minus 20, yaw plus 150. Over.",0
2019-07-21 09:15:06,"CC: And, Tranquility, Houston. We'd prefer to save the time; press on with Capella. Over.",0
2019-07-21 09:15:19,CDR: Roger.,0
2019-07-21 09:15:30,"CC: And, Tranquility, Houston. The RCS check looked mighty fine to us.",0
2019-07-21 09:15:37,CDR: It looks good up here.,0
2019-07-21 09:15:48,"CC: Columbia, Columbia, Houston. Over.",0
2019-07-21 09:16:22,"CC: Columbia, Houston. Over.",0
2019-07-21 09:16:57,"CC: Columbia, Houston in the blind - high gain. Pitch minus 20, yaw plus 150.",0
2019-07-21 09:17:52,"LMP: Houston, Tranquility. Could you give me the fixed portion of the ascent PAD so I can load it in for a P57? Over.",0
2019-07-21 09:18:02,CC: Tranquility. Roger. Stand by one. We want to wait on that P57 until about TIG minus 50 minutes. Over.,0
2019-07-21 09:18:19,LMP: Roger.,0
2019-07-21 09:19:03,"CC: Columbia, Columbia, Houston. Over.",0
2019-07-21 09:20:30,"CC: Columbia, Columbia, Houston. Over.",0
2019-07-21 09:22:24,"LMP: Houston, Tranquility. It turns out that detent 4 isn't usable anyway with the yaw that we have, because the Earth appears in both detent 2 and detent 3.",0
2019-07-21 09:22:39,"CC: Tranquility Base, Houston. Roger.",0
2019-07-21 09:22:54,"CC: Columbia, Houston. Over.",0
2019-07-21 09:23:22,"CC: Tranquility, Houston. I have your LM ascent and CSI data PAD's when you are ready to copy.",0
2019-07-21 09:23:33,CDR: We're ready to copy.,0
2019-07-21 09:23:36,"CC: Roger. LM ascent PAD: TIG 124 22 00 00 00 NOUN 76 55349 00322, plus 0017; DEDA 47, plus 37104, minus 70470, plus 58604, plus 56936. Your LM weight 10837. Your T14 126, plus 20, plus 12. Over.",0
2019-07-21 09:25:18,CDR: What figure is the crossrange and NOUN 76?,0
2019-07-21 09:25:26,"CC: Roger. Your crossrange for NOUN 76 - By the way, we may update this later, but now it is plus 0017. Over.",0
2019-07-21 09:25:47,"CDR: Roger. Readback follows. TIG 124 22 0000 55349 00322, plus 0017, plus 37104, minus 70470, plus 58604, plus 56936. LM weight 10837. T14, 126 20 12. Go.",0
2019-07-21 09:26:30,"CC: Tranquility, Houston. Roger. Your readback correct. Now I have your CSI PAD.",0
2019-07-21 09:26:50,CDR: Going to CSI PAD.,0
2019-07-21 09:26:52,"CC: Roger. CSI PAD. TIG of CSI 125 19 3470; TIG of TPI 126 57 0000; NOUN 81, 0532 plus 0000; FDAI NA; DEDA 373 03196; DEDA 275 04170; NOUN 86 plus 0532, plus 0000, plus 0012. Tranquility readback.",0
2019-07-21 09:28:21,"CDR: CSI Apollo PAD follows. TIG 125 19 3470; TIG of TPI 126 57 0000; NOUN 81, 0532, plus all zeroes, 373 03196 275 04170; NOUN 86 plus 0532, plus 0000, plus 0012. Go.",0
2019-07-21 09:29:10,"CC: Tranquility Base, Houston. Your readback is correct. And, Tranquility, no need for any GYRO compensation. It's GO.",0
2019-07-21 09:29:26,LMP: Roger. Understand.,0
2019-07-21 09:29:34,"CC: Columbia, Houston. Over.",0
2019-07-21 09:29:48,"CC: Columbia, Houston in the blind. Request high gain. Pitch minus 30, yaw plus 170. Over.",0
2019-07-21 09:30:35,"CMP: Houston, Columbia on the high gain. Over.",0
2019-07-21 09:30:38,"CC: Roger, Columbia. We still need to finish your uplink there, and then I have your CSI and TPI times and also the lift off.",0
2019-07-21 09:30:53,CMP: Go ahead. Ready to copy.,0
2019-07-21 09:30:57,"CC: Roger. LM ascent lift off time: 124 22 0000. Your CSI TIG, say again CSI TIG: 125 19 3470. Your TIG of TPI: 126 57 0000. And the LM's NOUN 81 values for CSI: 0532 - that's 53.2 for DELTA VX, DELTA VY all zeros. Columbia, Houston. Over.",0
2019-07-21 09:32:12,"CMP: Roger. I readback lift off TIG 124 22 even, CSI 125 19 3470, TPI 126 57 even, the LM's NOUN 81 for CSI 53.2 DELTA VX. Over.",0
2019-07-21 09:32:35,"CC: Columbia, Houston. Roger. Your readback correct.",0
2019-07-21 09:33:00,"CC: Columbia, Houston. We're coming up with your second load now.",0
2019-07-21 09:33:12,CMP: Roger that.,0
2019-07-21 09:33:49,"CC: Columbia, Houston. The computer is yours, and you can do your VERB 45 ENTER now.",0
2019-07-21 09:33:58,CMP: Roger. Go into BLOCK and VERB 45 ENTER.,0
2019-07-21 09:34:02,CC: Roger.,0
2019-07-21 09:34:11,CMP: How's the Black Team today? All primed and raring to go?,0
2019-07-21 09:34:14,"CC: You bet you there, Mike.",0
2019-07-21 09:34:20,CMP: Good signal.,0
2019-07-21 09:37:43,"CC: Columbia, Houston. About 3 minutes to LOS, and I have your consumables update.",0
2019-07-21 09:37:52,CMP: Ready to copy.,0
2019-07-21 09:37:53,"CC: Roger. At 123 plus 00, RCS total minus 7 percent, Alfa minus 12 percent, Bravo plus 4.5, Charlie minus 7, Delta minus 6.5. Your hydrogen total minus 1.4 pounds, oxygen - oxygen plus 1.7. Over.",0
2019-07-21 09:38:40,CMP: Whoever figured those hydrogens and oxygens out a couple of days ago must have known what he was doing.,0
2019-07-21 09:38:46,CC: Okay. I think I read that oxygen - it's a plus 17 pounds.,0
2019-07-21 09:38:54,CMP: Roger. Still close.,0
2019-07-21 09:38:56,CC: Roger.,0
2019-07-21 09:39:52,"CC: Eagle and Columbia, this is the backup crew. Our congratulations for yesterday's performance, and our prayers are with you for the rendezvous. Over.",0
2019-07-21 09:40:04,"CDR: Thank you, Jim.",0
2019-07-21 09:40:06,"LMP: Thank you, Jim.",0
2019-07-21 09:40:10,CMP: Glad to have all you big room full of people looking over our shoulder.,0
2019-07-21 09:40:15,"CDR: We had a lot of help down there, Jim.",0
2019-07-21 09:42:32," CDR: And, Houston, Tranquility Base is going to give you a few comments with regard to the geology question of last night. We are landed in a relatively smooth crater field of elongate secondary - circular secondary craters, most of which have rims",0
2019-07-21 09:42:32,irrespective of their - raised rims irrespective of their size. That's'not universally true. There are - There are a few of the smaller craters around which do not have a discernable rim. The ground mass throughout the area is a very fine sand to a silt. I'd,0
2019-07-21 09:42:32,"say the thing that would be most like it on Earth is powdered graphite. Immersed in this ground mass are a wide variety of rock shapes, sizes, textures, rounded and angular, many with varying consistencies. As I said, I've seen plain - what looked to be plain",0
2019-07-21 09:42:32,"basalt and vesicular basalt. Others with no crystals, some with small white phenocrysts, maybe one to less than 5 percent. And the bould - we are in a boulder field where the boulders range generally up to 2 feet with a few larger than that. Now, some of the",0
